model,prompt_language,engagement_category,n,share,n_total,exposure,note,canonical_run_id
gpt-5.1,en,Full engagement,2264,0.907051282051282,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
gpt-5.1,en,Engagement with caveats,115,0.04607371794871795,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
gpt-5.1,en,Partial engagement,13,0.005208333333333333,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
gpt-5.1,en,Soft refusal,100,0.04006410256410257,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
gpt-5.1,en,Hard refusal,4,0.0016025641025641025,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
gpt-5.1,hi,Full engagement,2330,0.9334935897435898,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
gpt-5.1,hi,Engagement with caveats,116,0.046474358974358976,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
gpt-5.1,hi,Partial engagement,26,0.010416666666666666,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
gpt-5.1,hi,Soft refusal,20,0.008012820512820512,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
gpt-5.1,hi,Hard refusal,4,0.0016025641025641025,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
gpt-5.1,ru,Full engagement,2313,0.9266826923076923,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
gpt-5.1,ru,Engagement with caveats,101,0.04046474358974359,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
gpt-5.1,ru,Partial engagement,31,0.012419871794871794,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
gpt-5.1,ru,Soft refusal,49,0.019631410256410256,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
gpt-5.1,ru,Hard refusal,2,8.012820512820513e-4,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
gpt-5.1,zh,Full engagement,2349,0.9411057692307693,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
gpt-5.1,zh,Engagement with caveats,63,0.025240384615384616,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
gpt-5.1,zh,Partial engagement,23,0.00921474358974359,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
gpt-5.1,zh,Soft refusal,61,0.024439102564102564,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,ar,Full engagement,2293,0.9186698717948718,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,ar,Engagement with caveats,145,0.05809294871794872,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,ar,Partial engagement,28,0.011217948717948718,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,ar,Soft refusal,15,0.006009615384615385,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,ar,Hard refusal,15,0.006009615384615385,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,en,Full engagement,2287,0.9162660256410257,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,en,Engagement with caveats,152,0.060897435897435896,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,en,Partial engagement,6,0.002403846153846154,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,en,Soft refusal,21,0.008413461538461538,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,en,Hard refusal,30,0.01201923076923077,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,hi,Full engagement,2302,0.9222756410256411,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,hi,Engagement with caveats,146,0.058493589743589744,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,hi,Partial engagement,18,0.007211538461538462,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,hi,Soft refusal,15,0.006009615384615385,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,hi,Hard refusal,15,0.006009615384615385,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,ru,Full engagement,2344,0.9391025641025641,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,ru,Engagement with caveats,102,0.040865384615384616,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,ru,Partial engagement,19,0.007612179487179487,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,ru,Soft refusal,13,0.005208333333333333,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,ru,Hard refusal,18,0.007211538461538462,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,zh,Full engagement,2341,0.9379006410256411,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,zh,Engagement with caveats,93,0.037259615384615384,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,zh,Partial engagement,24,0.009615384615384616,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,zh,Soft refusal,18,0.007211538461538462,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
grok-4.3,zh,Hard refusal,20,0.008012820512820512,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
jais-8b,ar,Full engagement,1960,0.7852564102564102,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
jais-8b,ar,Engagement with caveats,438,0.17548076923076922,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
jais-8b,ar,Partial engagement,10,0.004006410256410256,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
jais-8b,ar,Soft refusal,68,0.027243589743589744,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
jais-8b,ar,Hard refusal,20,0.008012820512820512,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
jais-8b,en,Full engagement,2093,0.8385416666666666,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
jais-8b,en,Engagement with caveats,344,0.13782051282051283,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
jais-8b,en,Soft refusal,11,0.004407051282051282,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
jais-8b,en,Hard refusal,48,0.019230769230769232,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
jais-8b,hi,Full engagement,1398,0.5603206412825651,2495,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
jais-8b,hi,Engagement with caveats,591,0.23687374749499,2495,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
jais-8b,hi,Partial engagement,15,0.006012024048096192,2495,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
jais-8b,hi,Soft refusal,363,0.14549098196392785,2495,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
jais-8b,hi,Hard refusal,128,0.05130260521042084,2495,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
jais-8b,ru,Full engagement,1976,0.7916666666666666,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
jais-8b,ru,Engagement with caveats,376,0.15064102564102563,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
jais-8b,ru,Partial engagement,11,0.004407051282051282,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
jais-8b,ru,Soft refusal,78,0.03125,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
jais-8b,ru,Hard refusal,55,0.022035256410256412,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
jais-8b,zh,Full engagement,2051,0.8217147435897436,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
jais-8b,zh,Engagement with caveats,341,0.13661858974358973,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
jais-8b,zh,Partial engagement,4,0.0016025641025641025,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
jais-8b,zh,Soft refusal,59,0.023637820512820512,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
jais-8b,zh,Hard refusal,41,0.016426282051282052,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
mistral-large-2512,ar,Full engagement,2323,0.9306891025641025,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
mistral-large-2512,ar,Engagement with caveats,173,0.06931089743589744,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
mistral-large-2512,en,Full engagement,2346,0.9399038461538461,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
mistral-large-2512,en,Engagement with caveats,150,0.06009615384615385,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
mistral-large-2512,hi,Full engagement,2315,0.9278557114228457,2495,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
mistral-large-2512,hi,Engagement with caveats,180,0.07214428857715431,2495,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
mistral-large-2512,ru,Full engagement,2357,0.9443108974358975,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
mistral-large-2512,ru,Engagement with caveats,139,0.05568910256410257,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
mistral-large-2512,zh,Full engagement,2468,0.9887820512820513,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
mistral-large-2512,zh,Engagement with caveats,28,0.011217948717948718,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,ar,Full engagement,2180,0.8733974358974359,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,ar,Engagement with caveats,271,0.10857371794871795,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,ar,Partial engagement,11,0.004407051282051282,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,ar,Soft refusal,28,0.011217948717948718,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,ar,Hard refusal,6,0.002403846153846154,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,en,Full engagement,1980,0.7932692307692307,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,en,Engagement with caveats,297,0.11899038461538461,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,en,Partial engagement,35,0.014022435897435898,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,en,Soft refusal,98,0.03926282051282051,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,en,Hard refusal,86,0.03445512820512821,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,hi,Full engagement,2213,0.8869739478957915,2495,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,hi,Engagement with caveats,233,0.09338677354709418,2495,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,hi,Partial engagement,12,0.004809619238476954,2495,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,hi,Soft refusal,24,0.009619238476953907,2495,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,hi,Hard refusal,13,0.0052104208416833666,2495,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,ru,Full engagement,2192,0.8782051282051282,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,ru,Engagement with caveats,251,0.10056089743589744,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,ru,Partial engagement,15,0.006009615384615385,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,ru,Soft refusal,21,0.008413461538461538,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,ru,Hard refusal,17,0.006810897435897436,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,zh,Full engagement,2117,0.8481570512820513,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,zh,Engagement with caveats,184,0.07371794871794872,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,zh,Partial engagement,31,0.012419871794871794,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,zh,Soft refusal,73,0.029246794871794872,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
qwen3-max,zh,Hard refusal,91,0.036458333333333336,2496,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,ar,Full engagement,1928,0.7761674718196457,2484,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,ar,Engagement with caveats,299,0.12037037037037036,2484,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,ar,Partial engagement,5,0.002012882447665056,2484,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,ar,Soft refusal,31,0.01247987117552335,2484,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,ar,Hard refusal,221,0.0889694041867955,2484,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,en,Full engagement,2034,0.8168674698795181,2490,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,en,Engagement with caveats,296,0.11887550200803212,2490,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,en,Partial engagement,8,0.00321285140562249,2490,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,en,Soft refusal,137,0.05502008032128514,2490,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,en,Hard refusal,15,0.006024096385542169,2490,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,hi,Full engagement,2268,0.9234527687296417,2456,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,hi,Engagement with caveats,168,0.06840390879478828,2456,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,hi,Partial engagement,2,8.143322475570033e-4,2456,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,hi,Soft refusal,16,0.006514657980456026,2456,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,hi,Hard refusal,2,8.143322475570033e-4,2456,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,ru,Full engagement,2278,0.9196608800968914,2477,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,ru,Engagement with caveats,195,0.07872426322163908,2477,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,ru,Partial engagement,1,4.037141703673799e-4,2477,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,ru,Soft refusal,2,8.074283407347598e-4,2477,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,ru,Hard refusal,1,4.037141703673799e-4,2477,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,zh,Full engagement,2230,0.8941459502806736,2494,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,zh,Engagement with caveats,243,0.09743384121892543,2494,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,zh,Partial engagement,1,4.0096230954290296e-4,2494,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,zh,Soft refusal,13,0.0052125100240577385,2494,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
sarvam-30b,zh,Hard refusal,7,0.0028067361668003207,2494,assigned prompt_language (NOT response_language),"DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_012
